LA Number,Establishment Number,URN,Total Number of Teachers (Headcount),Total Number of Teaching Assistants (Headcount),"Total Number of Non Classroom-based School Support Staff, Excluding Auxiliary Staff (Headcount)",Total Number of Teachers (Full-Time Equivalent),Total Number of Teaching Assistants (Full-time Equivalent),"Total Number of Non Classroom-based School Support Staff, Excluding Auxiliary Staff (Full-Time Equivalent)",Pupil:     Teacher Ratio,Mean Gross FTE Salary of All Teachers (£s)
916,3310,115674,5,4,1,3.1,1.6,0.6,12.8,"£40,895"
916,3311,115675,4,7,2,3.8,2.9,1.0,16.1,SUPP
916,3313,115676,10,7,3,9.7,5.2,1.6,20.5,"£36,784"
916,3314,115677,2,5,3,1.4,1.3,1.0,22.9,SUPP
916,3315,115678,11,8,2,8.3,4.5,1.4,24.2,"£38,103"
916,3316,115679,14,10,3,9.4,4.5,2.1,22.8,"£38,678"
916,3317,115680,7,4,3,5.2,1.4,1.1,15.2,"£32,119"
916,3319,115681,25,31,6,19.1,14.0,3.1,21.8,"£36,600"
916,3322,115682,5,6,4,3.9,2.6,1.0,14.9,SUPP
916,3323,115683,7,17,1,5.2,4.4,0.8,19.2,"£38,233"
916,3326,141575,19,26,1,16.9,12.4,0.9,26.4,"£38,227"
916,3327,115685,6,4,4,4.7,1.8,1.5,22.4,"£39,540"
916,3328,115686,6,7,3,4.7,1.9,1.0,18.0,"£38,700"
916,3330,115687,14,18,2,9.3,6.3,1.6,22.4,"£38,750"
916,3331,115688,11,9,8,9.4,5.7,4.7,22.1,"£35,964"
916,3334,115689,7,6,3,5.1,2.9,1.1,21.3,"£34,851"
916,3335,115690,6,7,4,5.1,3.6,2.1,19.9,"£33,242"
916,3336,115691,2,0,0,2.0,0.0,0.0,NA,SUPP
916,3337,115692,2,2,3,2.0,1.1,0.7,20.0,SUPP
916,3338,115693,13,14,2,9.4,6.2,1.6,20.9,"£39,003"
916,3340,115694,7,5,1,5.1,2.6,1.0,22.2,"£35,460"
916,3341,115695,7,6,2,5.7,3.1,1.2,18.9,"£36,147"
916,3343,115696,15,16,2,11.9,6.6,1.4,20.1,"£42,090"
916,3344,115697,9,19,10,6.5,5.2,4.5,20.2,"£37,859"
916,3345,115698,10,3,2,4.6,0.9,1.0,13.8,"£33,954"
916,3346,115699,15,15,3,11.1,5.6,1.9,18.6,"£37,601"
916,3348,115700,23,22,3,17.9,11.0,2.3,18.1,"£34,345"
916,3350,115701,5,6,1,4.0,2.7,0.8,19.8,"£37,016"
916,3352,115703,4,3,2,3.6,1.0,0.8,10.8,SUPP
916,3353,115704,9,8,2,7.0,4.1,1.1,20.3,"£37,765"
916,3354,115705,9,4,2,8.0,2.9,1.2,17.1,"£36,462"
916,3355,137373,5,5,2,5.0,2.1,1.2,16.2,"£29,808"
916,3356,115707,9,7,3,7.5,3.6,1.4,20.4,"£32,612"
916,3357,137410,10,22,4,8.6,6.2,2.7,20.3,"£33,966"
916,3358,137031,13,22,5,11.1,6.7,3.0,19.5,"£38,321"
916,3359,115710,14,14,3,12.2,8.6,2.1,16.4,"£35,300"
916,3360,115711,9,16,2,7.0,6.4,1.4,25.7,"£37,163"
916,3363,115712,16,23,4,12.7,7.9,2.0,20.5,"£38,897"
916,3364,115713,11,12,4,10.2,7.0,1.7,19.4,"£38,428"
916,3365,115714,11,24,2,8.6,9.0,1.0,24.1,"£37,816"
916,3366,137149,7,11,2,4.3,2.6,1.0,24.0,"£37,591"
916,3367,115716,4,5,2,2.7,2.0,0.5,15.8,SUPP
916,3368,140797,19,17,2,13.0,10.3,1.5,20.8,"£34,939"
916,3369,134527,22,22,5,20.0,12.3,2.8,15.8,"£35,989"
916,3370,134928,21,36,7,17.5,16.2,4.0,24.2,"£38,507"
916,3372,135266,17,14,5,9.8,5.8,2.2,21.1,"£35,824"
916,3373,135353,23,31,10,20.2,19.3,4.9,20.9,"£37,310"
916,3374,135437,5,5,2,4.8,2.7,1.3,16.9,"£34,668"
916,3375,135985,25,23,4,19.8,12.0,3.8,19.6,"£35,855"
916,4001,136306,63,4,26,54.8,3.1,19.0,18.4,"£39,775"
916,4002,136666,52,3,19,44.6,1.5,15.2,19.8,"£40,306"
916,4003,137690,25,3,11,23.0,2.7,8.2,NA,"£35,913"
916,4005,138421,48,22,26,40.9,15.8,17.6,15.3,"£38,493"
916,4006,138496,21,8,16,19.5,6.6,11.4,16.1,"£37,676"
916,4007,140011,86,18,24,79.7,14.4,20.2,14.2,"£35,932"
916,4009,144013,35,15,19,32.9,12.3,16.2,16.8,"£36,181"
916,4010,144761,14,1,9,10.3,0.5,7.5,12.7,"£45,163"
916,4012,115720,46,15,22,41.8,11.4,16.4,14.5,"£40,473"
916,4024,136772,108,28,33,93.4,21.3,27.3,15.6,"£38,981"
916,4032,115723,76,35,29,65.2,16.8,19.1,16.7,"£40,822"
916,4064,137298,73,24,30,67.5,17.9,26.0,17.3,"£40,275"
916,4068,137059,52,24,22,44.1,15.4,18.7,15.2,"£41,248"
916,4513,137097,80,23,25,59.8,11.0,13.9,15.5,"£38,297"
916,4600,136982,121,26,39,106.4,18.0,32.4,14.5,"£37,850"
916,5200,136528,NA,NA,NA,NA,NA,NA,NA,NA
916,5201,115731,22,18,5,19.2,12.3,4.3,21.7,"£36,478"
916,5203,115733,7,8,2,6.2,4.4,0.8,24.5,"£33,264"
916,5204,115734,25,22,5,14.2,10.2,3.6,22.2,"£37,083"
916,5205,115735,7,6,2,6.4,2.7,1.1,14.8,"£31,412"
916,5206,137266,23,17,5,16.3,8.6,3.3,23.0,"£37,500"
916,5207,136999,17,17,1,12.8,9.2,0.5,21.0,"£37,076"
916,5208,115738,13,4,5,9.5,2.4,2.6,21.4,"£36,868"
916,5209,115739,12,7,4,9.5,4.3,1.6,18.6,"£35,276"
916,5210,115740,26,28,6,19.8,11.3,3.6,22.2,"£34,901"
916,5211,115741,7,7,3,7.0,2.9,1.4,17.0,"£37,513"
916,5212,115742,13,11,2,10.6,6.0,1.1,18.4,"£35,732"
916,5213,139170,15,19,6,14.1,10.7,3.3,19.1,"£31,986"
916,5214,115744,23,41,6,18.9,17.4,4.4,22.0,"£37,753"
916,5215,138940,15,23,2,11.3,10.2,1.8,18.9,"£37,855"
916,5216,139165,16,19,2,13.4,11.1,2.0,16.9,"£34,362"
916,5217,141547,15,13,10,13.3,9.7,5.5,25.4,"£37,895"
916,5219,115749,28,19,4,18.8,11.4,3.1,22.2,"£36,795"
916,5220,115750,11,9,3,9.0,5.2,2.0,17.8,"£36,539"
916,5221,135857,20,30,2,18.8,16.3,2.0,17.7,"£34,407"
916,5400,136767,64,2,23,54.0,1.6,19.1,15.6,"£39,688"
916,5401,137123,57,11,28,52.2,6.5,21.4,18.6,"£36,534"
916,5402,136874,57,6,30,47.9,2.6,23.4,20.2,"£39,212"
916,5403,136353,75,3,37,61.9,1.3,25.5,17.5,"£40,026"
916,5404,136578,61,9,21,53.3,6.6,15.4,17.8,"£37,152"
916,5405,137752,92,18,30,75.4,14.3,25.4,18.1,"£38,697"
916,5406,137033,99,16,25,89.7,12.6,23.8,16.7,"£40,560"
916,5407,115758,78,22,40,62.7,17.3,36.5,18.3,"£39,508"
916,5408,136474,92,30,32,85.6,16.6,24.7,16.4,"£39,420"
916,5409,137634,91,14,0,91.0,14.0,0.0,14.5,"£35,312"
916,5410,136292,99,21,28,87.3,13.9,22.8,15.2,"£39,362"
916,5411,138746,60,18,27,53.3,10.7,25.1,15.6,"£39,586"
916,5412,136623,96,30,33,83.3,20.0,28.8,16.4,"£39,137"
916,5414,136960,79,25,27,74.1,21.4,23.1,17.4,"£40,559"
916,5415,137382,74,12,31,62.3,9.8,25.4,17.1,"£39,372"
916,5417,136764,39,16,20,32.2,9.3,10.3,15.2,"£39,889"
916,5418,136725,100,24,34,94.9,16.9,31.6,17.5,"£38,525"
916,5419,137217,55,18,29,49.0,12.4,22.6,17.6,"£40,066"
916,5420,136527,66,18,31,59.7,10.6,24.7,15.3,"£37,426"
916,5421,115772,52,11,22,48.2,9.7,19.0,13.7,"£39,212"
916,5422,137387,52,23,22,49.8,19.1,19.3,16.5,"£33,416"
916,5424,115775,37,20,22,31.1,12.0,14.1,17.8,"£39,038"
916,5428,136985,38,20,23,27.2,7.7,11.3,14.7,"£36,893"
916,6049,140202,7,4,5,5.8,2.7,3.3,15.4,"£36,678"
916,6905,136016,68,16,32,62.7,9.8,28.4,14.4,"£38,704"
916,6906,136199,54,22,28,51.5,19.4,24.1,16.4,"£37,492"
919,2000,117083,30,30,9,23.5,18.5,6.0,20.9,"£34,946"
919,2001,139545,23,26,14,20.4,16.0,11.1,23.2,"£40,224"
919,2002,117084,16,13,6,11.0,7.0,2.9,20.5,"£35,511"
919,2003,136857,23,24,15,19.3,10.7,12.1,23.2,"£34,613"
919,2004,138201,20,16,5,19.1,11.3,3.7,18.8,"£30,817"
919,2005,131505,14,12,3,11.2,8.5,2.0,17.0,"£37,447"
919,2007,132105,12,15,2,10.6,11.0,1.7,21.0,"£37,684"
919,2008,132091,22,17,5,17.7,12.4,4.1,24.5,"£38,010"
919,2009,138539,25,20,8,20.6,13.1,5.7,21.4,"£36,008"
919,2011,117087,6,5,1,5.0,4.0,0.9,16.4,"£35,502"
919,2012,117088,16,15,3,11.9,9.7,2.4,22.1,"£36,188"
919,2013,117089,25,29,8,20.8,16.8,7.4,20.7,"£36,925"
919,2014,117090,12,15,5,9.5,6.5,2.4,21.5,"£39,580"
919,2016,117091,14,9,8,11.6,6.6,7.1,15.9,"£37,686"
919,2017,117092,13,10,4,12.2,7.2,3.1,14.6,"£34,247"
919,2019,117093,15,18,5,11.0,9.4,3.0,20.5,"£36,576"
919,2020,117094,20,22,8,19.1,16.2,5.2,20.5,"£34,792"
919,2022,117096,19,16,5,15.1,6.3,4.1,18.8,"£35,750"
919,2023,117097,16,20,3,13.3,12.1,2.1,17.8,"£36,092"
919,2024,144419,16,14,5,14.4,9.2,4.1,21.5,"£36,630"
919,2025,117098,15,14,3,11.2,6.8,2.5,21.5,"£37,352"
919,2026,133323,17,15,6,14.6,9.4,2.9,16.1,"£37,669"
919,2027,133488,25,31,14,19.5,20.4,6.5,22.1,"£37,588"
919,2028,138231,19,18,4,14.9,9.9,2.9,23.4,"£36,500"
919,2029,138389,18,17,7,15.3,13.4,5.5,14.4,"£33,240"
919,2030,117099,24,25,8,20.3,17.9,3.4,20.8,"£35,557"
919,2031,117100,10,6,2,6.0,3.7,1.0,17.1,"£35,951"
919,2032,117101,7,3,2,4.2,2.6,0.9,10.2,"£33,712"
919,2033,117102,14,20,4,11.0,12.2,2.7,17.2,"£36,787"
919,2034,117103,14,15,5,9.3,7.4,3.0,25.6,"£36,522"
919,2035,138507,33,36,14,30.2,22.1,9.8,20.3,"£36,965"
919,2036,139550,11,8,3,9.8,5.9,2.4,16.0,"£34,809"
919,2038,140611,16,12,5,13.7,7.4,4.3,19.9,"£35,334"
919,2039,117105,23,34,3,19.9,16.0,2.8,21.0,"£35,654"
919,2040,117106,12,15,9,10.2,8.7,5.2,21.7,"£35,927"
919,2041,117107,14,12,3,10.8,7.0,2.2,20.6,"£37,276"
919,2042,140955,15,13,2,14.5,9.1,1.6,14.8,"£35,250"
919,2043,140956,13,14,7,12.2,12.3,4.1,17.6,"£33,249"
919,2044,117108,12,18,5,10.6,10.3,2.6,21.6,"£36,396"
919,2045,117109,31,21,4,23.1,12.3,3.3,17.9,"£32,882"
919,2047,117110,22,19,7,17.2,12.1,4.5,20.4,"£36,382"
919,2049,140954,15,13,11,12.9,11.3,5.0,16.4,"£26,595"
919,2050,117111,14,16,6,10.4,9.3,4.0,23.2,"£37,345"
919,2051,142221,4,4,3,3.4,3.0,1.8,16.5,"£40,566"
919,2053,117112,6,6,3,4.1,3.5,1.3,14.4,"£44,164"
919,2054,142862,7,3,1,6.2,3.0,1.0,19.4,"£39,944"
919,2055,117113,14,17,5,9.8,7.3,3.6,20.8,"£37,646"
919,2056,117114,10,15,3,8.4,8.9,2.3,23.6,"£40,819"
919,2057,117115,24,27,4,20.5,12.2,3.0,21.7,"£37,857"
919,2060,143648,14,11,3,11.6,6.8,1.6,17.7,"£38,964"
919,2061,117117,10,13,2,7.4,5.3,1.5,15.2,"£37,510"
919,2062,117118,13,11,3,10.1,6.7,1.7,18.8,"£35,131"
919,2063,143856,20,21,5,17.4,11.4,3.5,16.6,"£38,011"
919,2064,117119,9,13,4,5.3,4.5,2.2,19.8,"£39,725"
919,2066,117120,20,33,10,17.2,8.0,5.7,23.3,"£36,313"
919,2067,144903,17,23,5,14.8,12.6,4.1,19.4,"£34,462"
919,2068,144904,13,9,6,10.2,6.3,3.8,22.0,"£36,863"
919,2069,117123,15,19,4,11.6,12.2,3.2,18.1,"£35,034"
919,2071,144959,7,6,1,5.7,3.7,1.0,17.3,"£38,096"
919,2072,117125,18,16,3,9.7,7.5,2.0,21.2,"£37,816"
919,2073,117126,10,8,2,7.3,6.4,1.2,17.5,"£40,143"
919,2074,117127,15,18,4,13.0,9.3,2.5,21.1,"£37,014"
919,2077,117128,12,7,3,8.1,3.9,1.8,17.5,"£38,137"
919,2078,117129,5,6,2,3.8,2.5,1.2,10.0,"£35,730"
919,2079,117130,29,27,8,23.0,14.1,4.4,17.4,"£34,314"
919,2080,144960,21,22,5,19.4,13.7,3.8,21.8,"£34,742"
919,2082,117131,13,19,8,9.7,6.3,3.6,23.2,"£38,472"
919,2083,117132,20,18,4,15.7,8.7,2.8,23.1,"£37,150"
919,2084,117133,19,14,4,13.7,8.0,3.1,21.6,"£38,282"
919,2085,117134,17,20,11,14.1,11.7,4.6,19.3,"£34,306"
919,2090,117135,15,18,10,12.8,11.3,6.6,22.9,"£37,134"
919,2091,117136,17,19,7,12.1,9.5,4.8,19.2,"£39,299"
919,2093,138205,18,16,7,15.1,9.1,4.5,23.8,"£38,644"
919,2094,138206,16,9,12,12.6,4.9,8.8,23.8,"£34,976"
919,2095,117139,28,31,13,21.7,11.3,7.0,23.1,"£36,784"
919,2096,117140,14,17,7,10.2,8.2,4.1,21.2,"£40,020"
919,2098,117141,18,19,5,13.0,9.7,2.9,16.3,"£37,767"
919,2099,139159,28,28,10,23.6,16.2,6.9,17.5,"£34,222"
919,2100,117143,19,17,5,15.6,9.2,2.4,23.1,"£39,197"
919,2101,117144,7,11,4,5.2,3.6,1.7,20.4,"£39,215"
919,2102,117145,14,14,2,10.5,7.7,1.6,20.9,"£39,698"
919,2103,117146,12,8,4,10.6,4.4,3.5,13.6,"£37,784"
919,2105,117147,6,9,3,5.5,5.4,1.0,17.8,"£30,928"
919,2106,117148,12,14,6,9.3,8.1,3.7,22.6,"£37,790"
919,2107,117149,13,10,3,9.5,8.0,2.1,22.4,"£36,421"
919,2108,117150,16,22,4,13.9,11.1,3.6,18.7,"£36,548"
919,2109,117151,17,28,5,13.5,18.7,3.8,21.9,"£36,007"
919,2110,143785,32,43,9,31.0,26.2,7.1,19.3,"£34,978"
919,2111,117153,7,6,3,4.7,2.8,1.3,11.5,"£35,192"
919,2114,117154,9,5,3,7.2,3.4,2.5,20.3,"£37,483"
919,2115,117155,24,23,7,18.7,15.2,4.3,22.6,"£35,439"
919,2116,117156,26,35,4,25.5,25.6,3.4,16.8,"£34,390"
919,2117,117157,9,8,5,8.2,6.4,3.4,21.9,"£32,515"
919,2120,117158,12,11,2,10.5,6.4,1.8,22.8,"£39,651"
919,2122,117159,14,24,6,10.0,11.0,3.0,21.0,"£39,881"
919,2123,117160,15,13,2,12.8,7.4,1.9,20.6,"£37,829"
919,2124,117161,12,10,6,10.6,7.3,4.7,21.1,"£40,085"
919,2125,117162,13,12,5,10.5,6.2,2.7,21.7,"£38,347"
919,2126,117163,10,10,4,8.2,5.9,2.7,22.7,"£36,330"
919,2130,117165,22,28,5,20.3,16.3,3.3,22.7,"£38,092"
919,2131,117166,16,17,4,12.5,8.3,2.1,17.4,"£35,861"
919,2132,117167,18,5,6,17.4,2.5,5.1,20.6,"£35,269"
919,2133,117168,15,16,2,12.3,9.1,2.0,19.7,"£35,018"
919,2135,144905,20,27,11,17.6,20.0,6.3,14.1,"£34,919"
919,2137,144906,18,28,8,16.4,21.6,6.7,22.7,"£33,532"
919,2139,117171,12,19,16,10.9,14.6,12.2,24.1,"£40,232"
919,2140,117172,14,18,8,11.8,13.1,3.8,15.6,"£34,716"
919,2142,117174,14,14,5,10.8,5.9,3.2,20.4,"£38,230"
919,2143,117175,21,25,5,15.9,14.4,3.8,19.5,"£34,396"
919,2145,117176,6,5,1,5.0,3.6,0.9,10.9,"£38,957"
919,2146,117177,10,8,5,6.7,4.5,2.4,15.4,"£35,931"
919,2147,117178,25,31,5,18.9,16.7,3.1,22.6,"£35,297"
919,2151,117180,19,18,10,18.4,13.1,7.3,21.0,"£34,582"
919,2153,117181,15,14,3,11.4,8.6,2.8,19.7,"£37,496"
919,2154,117182,23,29,6,20.7,20.8,5.3,19.8,"£37,270"
919,2155,117183,14,18,4,10.1,12.3,2.9,23.1,"£38,374"
919,2156,117184,23,33,5,22.5,27.4,3.2,18.3,"£34,617"
919,2165,117186,21,19,4,16.7,13.4,3.7,16.5,"£35,443"
919,2166,117187,26,25,10,22.7,17.3,5.8,17.3,"£36,325"
919,2168,117188,18,13,3,16.2,7.6,1.6,13.1,"£33,661"
919,2169,117189,9,21,3,8.9,12.5,1.9,24.8,"£39,429"
919,2177,117193,19,22,2,13.4,10.4,1.2,13.9,"£37,235"
919,2178,117194,11,6,5,9.6,4.2,2.5,20.2,"£32,873"
919,2181,117195,9,10,5,8.9,7.9,3.9,23.0,"£33,467"
919,2184,117197,10,24,6,9.9,15.5,3.1,21.0,"£38,970"
919,2188,117200,17,21,5,13.4,14.8,3.8,21.2,"£36,910"
919,2193,117202,11,17,3,9.1,8.8,1.6,15.7,"£40,288"
919,2198,117206,28,40,15,26.6,27.4,7.9,22.8,"£36,512"
919,2203,117211,22,13,7,16.7,7.2,4.1,19.7,"£37,207"
919,2206,117212,23,22,11,17.3,8.6,4.1,20.8,"£35,713"
919,2210,117214,12,15,4,11.1,10.8,3.7,18.0,"£36,129"
919,2219,117217,13,13,2,10.3,8.3,1.8,19.1,"£36,579"
919,2223,117218,4,10,1,3.0,5.0,1.0,15.2,"£35,959"
919,2224,117219,12,19,10,11.3,10.9,6.1,23.1,"£37,863"
919,2225,117220,22,23,6,19.0,17.0,4.8,22.6,"£38,852"
919,2226,117221,14,16,3,12.9,9.9,2.5,19.3,"£36,860"
919,2227,117222,16,12,3,13.8,9.3,2.0,23.0,"£36,189"
919,2228,117223,11,17,3,10.3,11.2,2.7,19.7,"£40,718"
919,2229,117224,11,15,4,9.7,11.1,3.2,22.0,"£40,088"
919,2235,143786,22,37,8,21.4,30.0,6.7,22.4,"£38,090"
919,2237,117227,13,14,3,10.1,9.2,2.0,20.7,"£34,114"
919,2240,117229,23,35,7,18.7,21.1,4.1,23.2,"£35,768"
919,2242,117230,16,11,5,12.4,5.4,2.5,17.8,"£38,174"
919,2243,117231,12,15,4,11.7,8.9,2.7,16.4,"£36,049"
919,2250,117233,19,19,7,16.2,10.0,4.3,20.5,"£35,893"
919,2251,117234,14,13,5,11.0,7.9,3.2,17.9,"£39,451"
919,2252,117235,12,18,5,10.1,9.6,3.8,20.2,"£38,628"
919,2253,117236,13,15,4,9.9,9.8,2.8,20.4,"£38,763"
919,2258,117240,19,17,5,11.9,6.5,2.5,18.8,"£37,191"
919,2261,117242,13,10,5,10.6,7.0,3.4,22.3,"£33,693"
919,2263,117243,12,15,3,10.6,8.9,1.6,20.3,"£34,097"
919,2266,117245,17,15,4,13.5,9.1,2.5,23.0,"£37,973"
919,2274,117249,12,16,5,10.3,8.2,4.2,21.4,"£37,235"
919,2280,117250,16,12,4,13.0,7.8,2.2,18.4,"£36,659"
919,2283,117252,15,16,2,10.4,9.3,1.4,20.7,"£35,636"
919,2287,117253,13,14,3,11.8,8.3,1.4,20.6,"£37,390"
919,2288,117254,20,19,4,14.0,9.7,2.4,17.9,"£36,437"
919,2289,117255,25,30,7,21.9,20.8,5.7,19.0,"£35,445"
919,2293,117256,13,10,4,10.0,6.0,2.6,20.3,"£35,264"
919,2296,117257,11,11,4,9.5,8.6,2.9,19.4,"£38,626"
919,2299,117258,22,16,5,17.3,9.6,3.6,20.6,"£38,331"
919,2300,117259,14,16,5,13.1,9.5,4.6,17.9,"£36,758"
919,2301,117260,15,14,2,9.1,8.9,1.8,18.6,"£38,125"
919,2302,117261,12,11,2,11.3,4.2,2.0,16.8,"£36,889"
919,2304,117263,13,13,5,11.3,8.2,4.5,18.4,"£37,360"
919,2308,117266,11,10,6,10.0,7.3,4.4,19.0,"£35,829"
919,2311,117268,15,24,5,13.6,14.1,3.0,22.3,"£37,689"
919,2312,117269,27,24,12,22.5,11.9,9.2,15.4,"£37,011"
919,2314,117270,15,16,3,10.4,9.2,2.2,18.5,"£38,488"
919,2316,117271,13,13,9,9.8,7.1,4.1,20.9,"£37,956"
919,2317,117272,15,18,5,11.3,11.3,5.0,25.7,"£36,953"
919,2322,117274,11,27,5,8.1,9.1,3.2,25.8,"£39,584"
919,2323,117275,11,19,3,7.7,10.7,2.4,20.4,"£33,239"
919,2326,117276,19,17,4,16.0,12.1,2.3,19.6,"£36,688"
919,2327,117277,15,18,4,11.8,9.1,2.4,18.3,"£34,288"
919,2331,117278,15,34,4,12.7,16.1,3.3,26.1,"£36,359"
919,2332,117279,10,16,4,7.8,9.9,2.9,22.9,"£35,129"
919,2333,117280,14,17,3,10.4,8.9,2.1,23.5,"£36,122"
919,2336,117281,18,19,6,14.0,11.4,4.5,20.4,"£37,577"
919,2337,137238,21,22,15,19.8,17.2,8.4,25.8,"£32,456"
919,2338,117283,27,22,7,20.7,13.8,5.6,21.1,"£37,818"
919,2339,117284,19,34,6,17.1,23.5,4.3,20.5,"£35,123"
919,2341,117285,37,34,18,32.6,22.2,12.5,20.4,"£34,196"
919,2343,117286,16,22,4,11.2,8.4,2.9,18.6,"£38,645"
919,2344,140708,19,12,7,12.9,6.9,2.4,19.7,"£37,490"
919,2345,117288,16,13,2,13.1,8.9,1.6,19.4,"£36,779"
919,2348,117289,10,14,3,9.1,9.0,1.9,23.5,"£33,237"
919,2349,117290,32,29,6,29.8,25.7,4.7,16.7,"£33,576"
919,2353,117292,17,13,5,10.8,6.4,2.9,20.2,"£37,278"
919,2354,117293,18,15,5,15.2,11.1,4.1,20.4,"£35,870"
919,2356,117294,15,10,4,10.2,5.1,2.5,22.0,"£39,046"
919,2360,117296,13,19,22,11.4,9.4,17.3,21.1,"£37,570"
919,2362,117297,13,15,5,9.4,7.6,2.8,23.8,"£37,714"
919,2364,117298,19,23,4,11.8,11.3,2.0,21.3,"£38,173"
919,2365,117299,28,25,9,25.0,17.0,6.5,18.3,"£35,886"
919,2372,117300,10,14,2,9.0,8.8,1.9,22.7,"£39,155"
919,2373,117301,20,20,4,13.3,10.2,2.7,16.8,"£35,135"
919,2375,117302,16,19,5,12.9,12.8,3.1,16.9,"£40,404"
919,2378,117303,14,10,2,9.5,5.6,1.7,21.2,"£39,456"
919,2379,117304,13,9,5,9.1,3.8,3.1,22.9,"£40,952"
919,2380,117305,16,15,3,13.5,7.8,2.3,18.4,"£38,724"
919,2381,117306,14,15,5,12.4,10.2,2.8,21.0,"£36,482"
919,2384,143410,26,18,2,22.4,11.5,2.0,21.0,"£38,599"
919,2385,144908,15,17,4,11.7,9.2,3.2,23.4,"£35,201"
919,2386,117309,16,28,5,11.9,12.4,2.8,21.8,"£37,721"
919,2387,117310,17,21,4,12.6,11.5,3.4,21.7,"£35,340"
919,2389,117311,15,11,3,12.2,8.0,2.5,22.2,"£38,969"
919,2390,140707,13,11,4,9.7,7.4,1.5,18.5,"£39,623"
919,2391,117313,14,12,4,10.4,6.5,2.5,20.3,"£35,479"
919,2392,117314,19,17,3,15.1,9.8,2.3,20.5,"£36,674"
919,2393,117315,29,19,5,19.8,11.5,3.5,20.2,"£36,296"
919,2394,117316,14,19,7,11.5,12.8,5.6,26.0,"£36,337"
919,2395,117317,9,14,2,8.0,8.6,1.6,21.6,"£36,114"
919,2397,117319,14,10,5,10.4,6.6,1.8,18.5,"£39,099"
919,2398,143603,28,34,10,24.3,24.5,6.3,19.5,"£36,285"
919,2401,117321,13,16,2,11.3,7.7,1.5,19.2,"£37,748"
919,2405,117322,17,17,8,12.4,9.2,5.1,18.8,"£38,920"
919,2406,117323,10,18,6,9.6,11.8,4.8,21.3,"£35,512"
919,2407,117324,15,25,6,14.2,16.2,4.8,21.9,"£34,813"
919,2410,117325,26,24,5,20.9,15.9,4.6,17.9,"£39,518"
919,2411,117326,15,12,4,12.3,7.1,2.8,16.9,"£37,406"
919,2412,117327,14,17,8,10.0,7.2,4.8,22.1,"£39,576"
919,2414,117328,23,16,7,16.0,8.7,3.4,20.6,"£35,578"
919,2415,117329,13,9,3,10.4,5.6,2.5,19.1,"£36,768"
919,2416,117330,23,19,6,18.3,11.6,3.7,23.3,"£37,587"
919,2417,117331,11,10,1,8.7,6.3,1.0,19.1,"£36,248"
919,2421,117332,12,21,6,10.5,10.4,3.4,21.6,"£36,545"
919,2422,117333,12,13,4,11.4,9.9,2.9,17.4,"£37,733"
919,2424,117334,22,31,6,18.3,16.0,3.9,24.3,"£40,209"
919,2426,117335,25,17,11,17.2,10.8,7.4,18.8,"£35,485"
919,2427,117336,11,8,3,10.1,6.2,2.7,20.5,"£35,067"
919,2428,117337,21,16,3,18.3,9.3,2.2,19.8,"£35,097"
919,2429,143409,17,19,4,12.9,9.9,2.1,23.2,"£38,949"
919,2432,117339,20,22,8,19.0,16.6,6.4,21.9,"£34,722"
919,2433,117340,13,18,3,9.1,9.8,2.3,24.3,"£39,011"
919,2436,117341,21,23,6,18.7,14.9,3.8,22.8,"£35,295"
919,2437,117342,20,14,3,17.1,8.3,2.8,20.4,"£35,817"
919,2442,117345,12,11,4,11.8,9.0,3.0,19.2,"£35,834"
919,2443,117346,19,27,5,15.1,10.8,5.0,21.6,"£34,093"
919,2444,117347,17,29,8,13.8,9.3,3.9,23.7,"£35,896"
919,2446,117348,12,12,3,9.1,8.2,2.3,26.9,"£37,488"
919,2448,117349,16,19,5,14.0,13.4,4.2,17.3,"£35,981"
919,2451,117352,25,33,7,20.6,17.9,4.9,20.7,"£38,160"
919,2452,117353,23,20,7,19.9,11.7,6.0,22.7,"£37,870"
919,2454,137943,27,15,9,20.3,9.6,7.5,22.0,"£36,339"
919,2457,117358,26,27,7,19.7,16.4,5.3,25.2,"£35,771"
919,2462,117361,24,31,5,19.4,14.5,3.6,24.4,"£38,056"
919,2464,117363,24,29,5,20.3,19.6,3.8,21.9,"£34,837"
919,2465,117364,37,52,5,32.6,29.9,5.0,14.8,"£38,116"
919,2466,117365,16,21,8,12.1,10.3,4.0,20.3,"£37,239"
919,2467,117366,26,17,7,22.8,11.5,5.7,18.1,"£36,839"
919,2468,117367,23,27,4,19.2,17.8,3.2,20.4,"£35,721"
919,2469,117368,22,31,14,17.6,20.6,8.6,26.0,"£36,884"
919,2980,117369,29,22,10,22.1,13.2,6.3,19.7,"£36,090"
919,2982,117370,13,23,3,10.1,8.8,2.4,22.2,"£38,403"
919,2985,117371,19,21,3,16.4,12.9,2.7,17.8,"£33,340"
919,2991,117374,12,11,6,9.6,5.2,4.1,21.5,"£39,537"
919,2994,117376,23,16,8,18.1,10.0,6.5,24.8,"£36,532"
919,2995,117377,12,14,5,10.0,8.3,3.2,19.7,"£39,298"
919,2996,117378,22,18,7,21.8,11.3,6.3,21.1,"£36,356"
919,2997,117379,12,17,5,10.6,9.6,2.6,16.9,"£37,755"
919,3000,117382,8,7,2,5.3,3.4,1.2,16.0,"£36,135"
919,3003,117383,13,20,2,11.1,7.7,1.5,16.8,"£38,009"
